region,channel,product_category,customer_segment,revenue_level,budget_level,reach_level,id,ad_spend,price,discount_rate,market_reach,impressions,click_through_rate,competition_index,seasonality_index,campaign_duration_days,customer_lifetime_value,sales_revenue,year,month,day,hour
north,email,General,Premium,low,medium,low,15946,15.9,7.95,0.5127,76.0,1461,0.0053,4.004003932226912,-1.3660254037844386,21.0,1464.89,16.643417386705863,2011,7,15,10
north,social media,General,Standard,low,low,low,15947,0.85,0.85,0.1602,32.0,1129,0.0155,5.91,-0.3660254037844385,21.0,25.05,81.71798352026,2010,10,14,16
north,search,General,Premium,low,medium,high,15948,11.9,8.5,0.0494,312.0,10031,0.1127,1.31,-1.3660254037844388,7.0,1369.3,94.82018539742322,2010,8,9,13
north,social media,Storage,Premium,medium,low,medium,15949,1.65,1.65,0.1292,681.0,8051,0.0018,2.7,-1.0,90.0,41892.46,160.07738358617692,2011,6,8,13
north,affiliate,General,Premium,medium,medium,medium,15950,13.0,3.25,0.1562,206.0,8746,0.1347,6.02,0.9999999999999998,21.0,6480.08,131.95470688521175,2011,12,6,14
north,search,General,Premium,low,low,medium,15951,2.1,2.1,0.5091,486.0,3115,0.003,7.93,-1.0000000000000002,30.0,1781.44,77.85877389068864,2011,9,5,11
north,social media,General,Premium,medium,medium,low,15952,6.300000000000001,2.1,0.1098,129.0,1033,0.0348,2.54,0.9999999999999998,90.0,8780.289999999999,153.69513779014014,2009,12,18,11
north,affiliate,Lighting,Premium,low,low,low,15953,3.75,3.75,0.2401,42.0,761,0.189,6.59,0.9999999999999998,60.0,131.01,92.85372126913032,2009,12,15,13
north,social media,Storage,Standard,medium,medium,high,15954,17.700000000000003,2.95,0.2093,269.0,24258,0.0823,4.004003932226912,1.3660254037844388,21.0,241.44,136.80652226567517,2010,2,22,16
north,affiliate,Storage,Premium,medium,low,high,15955,3.3,1.65,0.105,705.0,34131,0.0435,4.22,-1.3660254037844388,60.0,2450.1200000000003,122.82714723585448,2010,8,13,14
north,email,General,Premium,medium,medium,medium,15956,11.9,6.45,0.287,451.0,6673,0.1105,4.99,-0.3660254037844385,28.0,14329.83,106.68343464356082,2010,10,12,11
north,affiliate,Stationery,Premium,low,medium,medium,15957,11.9,2.95,0.189,199.0,3943,0.0189,5.07,-0.3660254037844387,90.0,5157.06,95.2326005331991,2011,5,16,15
north,search,Storage,Premium,medium,medium,high,15958,16.5,1.65,0.1012,845.0,11781,0.0521,5.28,-1.0,30.0,1313.61,130.63402354852684,2010,6,28,8
north,social media,General,Standard,high,high,medium,15959,25.200000000000003,2.1,0.0796,521.0,9034,0.0027,1.68,0.3660254037844379,28.0,645.9100000000001,179.53866035688995,2011,11,16,16
north,email,Stationery,Premium,high,medium,medium,15960,5.04,0.42,0.2511,264.0,2674,0.1261,5.46,1.3660254037844386,14.0,55.73,219.1010348363781,2011,1,9,11
north,affiliate,Storage,Premium,low,medium,low,15961,12.6,2.1,0.2158,44.0,829,0.0835,4.13,-1.0,14.0,2330.99,58.7591151671318,2011,6,6,13
north,tv,General,Premium,high,medium,medium,15962,15.6,0.65,0.5522,460.0,8741,0.0402,4.004003932226912,0.3660254037844389,35.565597137138354,4303.46,166.16206623028913,2011,4,20,11
north,social media,General,Premium,high,high,high,15963,20.28,1.69,0.2134,278.0,13170,0.1536,3.2,1.3660254037844388,7.0,219.78,180.8474145729321,2010,2,14,15
north,affiliate,General,Premium,high,low,medium,15964,0.65,0.65,0.1591,184.0,6499,0.0787,3.58,0.3660254037844379,28.0,53681.76,178.50050123812062,2011,11,25,11
north,tv,General,Premium,low,medium,low,15965,4.95,4.95,0.0985,199.0,1960,0.1347,1.79,-1.0,90.0,698.44,97.07602109208554,2011,6,3,17
north,social media,General,Budget,low,low,medium,15966,3.75,3.75,0.4457,169.0,5266,0.0097,3.14,1.0,28.0,63.26,97.70179590096868,2010,3,19,13
north,search,Storage,Premium,medium,low,high,15967,4.949999999999999,1.65,0.3973,664.0,19293,0.0835,3.34,-1.3660254037844388,28.0,10018.69,140.50722952322698,2011,8,28,12
north,influencer,General,Premium,high,low,medium,15968,1.65,1.65,0.2145,507.0,6060,0.1345,4.82,0.3660254037844389,28.0,2723.71,190.02823567024777,2010,4,25,15
north,affiliate,Stationery,Premium,low,low,medium,15969,2.95,2.95,0.0048,179.0,8003,0.0626,4.07,1.3660254037844386,14.0,2359.51,99.37765492222935,2011,1,19,16
north,affiliate,Seasonal,Budget,high,low,medium,15970,3.9,0.39,0.0636,269.0,3571,0.0268,1.09,0.3660254037844379,21.0,95.2,230.9286618199993,2011,11,6,10
north,email,General,Premium,medium,medium,low,15971,11.9,1.65,0.2725,46.0,1746,0.0577,3.78,0.3660254037844379,7.0,386.18,106.2196267612081,2010,11,21,13
north,search,General,Premium,low,medium,medium,15972,17.0,8.5,0.1886,269.0,3498,0.0337,4.32,-1.0000000000000002,30.0,1331.32,69.10890643555308,2010,9,17,15
north,social media,General,Premium,low,medium,medium,15973,11.9,9.95,0.5682,205.0,6965,0.003,1.39,-1.3660254037844388,90.0,2793.37,56.88530592312555,2011,8,15,12
east,social media,Storage,Premium,low,high,high,15974,62.400000000000006,2.08,0.1719,505.0,25542,0.049,3.22,-1.3660254037844386,28.0,5260.28,96.1007222829678,2011,7,20,12
north,social media,Seasonal,Premium,high,low,medium,15975,4.35,1.45,0.119,336.0,4550,0.0999,4.51,0.3660254037844379,7.0,11255.47,172.7763633868905,2011,11,6,12
north,tv,General,Premium,medium,medium,medium,15976,18.75,3.75,0.0859,383.0,6669,0.0769,3.46,0.3660254037844379,21.0,5988.72,119.486080144939,2010,11,10,15
north,social media,General,Premium,medium,low,medium,15977,3.3,1.65,0.0776,200.0,2822,0.0892,4.55,1.3660254037844386,30.0,138.60000000000002,159.71819844722228,2010,1,19,13
north,social media,General,Premium,medium,medium,low,15978,18.75,6.25,0.1743,160.0,530,0.028,1.39,-0.3660254037844387,90.0,11696.28,130.94292726754904,2011,5,27,10
north,influencer,General,Premium,high,medium,low,15979,5.1,0.85,0.23004464482458684,186.0,1878,0.0835,3.95,-1.0,21.0,1287.53,166.28292112398734,2010,6,10,13
north,search,General,Premium,medium,low,high,15980,4.949999999999999,1.65,0.396,685.0,10367,0.1008,5.94,0.3660254037844379,35.565597137138354,2223.68,158.92610986808006,2010,11,8,14
north,tv,Seasonal,Premium,high,low,medium,15981,0.78,0.39,0.3122,127.0,5730,0.0174,2.81,0.9999999999999998,60.0,2701.88,165.0279431479443,2011,12,6,12
north,social media,General,Premium,high,medium,low,15982,5.04,0.21,0.0971,43.0,1116,0.0435,5.01,0.9999999999999998,21.0,4155.8,236.55321303910364,2010,12,13,14
north,search,General,Premium,low,low,low,15983,4.65,4.65,0.4768,19.0,377,0.0589,4.004003932226912,-0.3660254037844387,28.0,728.74,58.87486591722325,2010,5,18,13
north,influencer,Lighting,Premium,high,medium,medium,15984,7.649999999999999,2.55,0.194,300.0,6826,0.0417,0.41,0.3660254037844379,28.0,2229.56,166.94782221263068,2010,11,21,15
north,search,General,Premium,high,high,medium,15985,1431.2446770203835,2.95,0.3863,269.0,3083,0.1146,4.39,1.3660254037844386,90.0,1878.58,181.34206186615208,2010,1,10,16
north,affiliate,Storage,Premium,medium,medium,medium,15986,11.25,3.75,0.213,323.0,5615,0.1528,2.18,0.3660254037844379,14.0,2635.45,143.18771910922655,2010,11,14,14
east,social media,General,Standard,medium,high,medium,15987,45.0,3.75,0.2166,583.0,9167,0.1106,5.42,0.3660254037844379,60.0,4042.2,156.0513457301972,2011,11,18,13
north,search,General,Premium,medium,medium,high,15988,17.700000000000003,2.95,0.0906,439.0,10044,0.14,6.54,-0.3660254037844385,30.0,9060.95,153.1308855910523,2010,10,24,13
north,affiliate,Stationery,Standard,low,low,low,15989,2.95,2.95,0.4167,156.0,2338,0.0531,2.91,0.9999999999999998,14.0,118.29,87.08666114288985,2009,12,2,11
north,tv,General,Premium,low,medium,medium,15990,13.5,6.75,0.2626,266.0,4666,0.0093,5.42,1.0,30.0,506.83,69.34893220736434,2010,3,19,13
north,affiliate,General,Premium,medium,low,low,15991,3.75,3.75,0.1184,46.0,646,0.0459,1.46,0.3660254037844389,30.0,2937.68,111.45110514922902,2010,4,23,11
north,social media,Storage,Budget,low,medium,low,15992,11.9,5.95,0.5569,7.0,158,0.0225,0.82,0.3660254037844379,14.0,102.95,84.37379607980564,2010,11,17,10
north,affiliate,Lighting,Standard,low,medium,medium,15993,9.9,4.95,0.2142,234.0,3325,0.0118,2.88,-1.0,30.0,564.25,62.63961142114925,2011,6,3,11
north,email,General,Premium,high,low,medium,15994,3.36,0.42,0.2556,131.0,3852,0.1553,3.78,0.3660254037844379,21.0,740.89,209.02244576590107,2010,11,10,14
north,search,General,Premium,high,medium,medium,15995,10.08,0.21,0.0779,482.0,6635,0.1752,5.56,-1.0,60.0,1706.34,443.54328405362736,2010,6,17,9
north,search,Kitchen,Premium,medium,high,low,15996,35.76,1.49,0.1258,198.0,1694,0.0291,4.89,1.0,35.565597137138354,35.76,161.74229719525064,2010,3,12,15
north,search,General,Premium,medium,low,low,15997,0.85,0.85,0.4786,102.0,1724,0.0638,2.06,-1.3660254037844388,35.565597137138354,1650.7099999999998,132.62099907038078,2010,8,22,12
north,email,General,Premium,medium,high,medium,15998,40.8,0.85,0.3706,132.0,6319,0.0435,3.91,-0.3660254037844385,28.0,15125.339999999998,133.34616766202095,2010,10,7,9
north,social media,General,Premium,medium,high,low,15999,23.4,1.95,0.0439,41.0,755,0.0415,2.22,-0.3660254037844385,35.565597137138354,13416.16,123.1532318883005,2011,10,3,16
north,search,Stationery,Standard,medium,medium,medium,16000,17.0,8.5,0.0888,583.0,4822,0.0435,5.9,1.3660254037844386,28.0,145.05,113.62062334413814,2010,1,24,14
north,search,General,Standard,medium,low,medium,16001,1.25,1.25,0.0714,273.0,5347,0.026,2.67,0.3660254037844379,60.0,24.85,156.86090547613318,2010,11,9,14
north,affiliate,Stationery,Premium,high,medium,high,16002,5.04,0.42,0.2018,429.0,12507,0.0331,4.83,-1.0000000000000002,7.0,1781.44,202.2432245897014,2011,9,26,11
north,search,Storage,Premium,medium,low,medium,16003,3.9,1.95,0.0902,269.0,6875,0.0622,4.88,-1.0,28.0,10832.26,127.29061830378284,2011,6,19,11
north,tv,General,Standard,low,medium,low,16004,10.9,5.45,0.1952,59.0,938,0.0654,4.06,-1.3660254037844386,90.0,14.05,42.03870370696552,2010,7,29,13
north,search,Seasonal,Premium,medium,high,high,16005,25.200000000000003,2.1,0.1449,268.0,12086,0.0381,4.02,0.3660254037844379,30.0,2384.8,154.299625662747,2011,11,23,13
north,email,General,Premium,medium,medium,high,16006,17.4,1.45,0.3346,508.0,11512,0.0328,6.3,0.3660254037844379,28.0,3480.78,147.11234014566566,2011,11,23,14
north,search,Storage,Premium,medium,high,low,16007,19.8,1.65,0.3862,17.0,334,0.1378,3.2,-0.3660254037844385,21.0,31658.17,129.95452897964785,2011,10,24,12
north,influencer,General,Standard,medium,high,high,16008,100.8,2.1,0.414,566.0,11195,0.1889,3.79,-1.0000000000000002,30.0,1585.09,154.38882846418045,2011,9,8,12
north,tv,General,Premium,medium,high,medium,16009,19.8,1.65,0.3151,197.0,4852,0.086,4.47,0.9999999999999998,30.0,1444.49,141.77203908673468,2010,12,6,12
north,search,General,Premium,low,medium,low,16010,5.1,2.55,0.1726,23.0,293,0.0118,3.23,0.3660254037844389,21.0,1975.03,94.8516329655967,2010,4,25,12
north,email,General,Premium,medium,low,low,16011,0.65,0.65,0.4593,61.0,2337,0.0978,3.32,-1.0,60.0,672.9399999999999,129.87985392073423,2011,6,14,12
north,tv,General,Standard,medium,medium,low,16012,12.6,2.1,0.2743,76.0,1105,0.1263,5.92,1.0,35.565597137138354,1235.64,111.22570121392448,2010,3,21,11
north,tv,General,Premium,low,low,high,16013,2.95,2.95,0.3179,383.0,11760,0.0087,5.45,0.3660254037844379,90.0,1781.44,63.71671857620261,2010,11,21,14
north,email,General,Premium,low,medium,medium,16014,15.3,7.65,0.1438,269.0,4001,0.0074,4.1,-1.3660254037844388,90.0,11580.73,59.05834677547542,2010,8,25,7
north,social media,Storage,Premium,high,medium,medium,16015,16.5,1.65,0.2408,664.0,7130,0.07,1.39,0.3660254037844389,30.0,3690.57,215.5907276418017,2011,4,6,15
north,email,General,Premium,low,medium,high,16016,14.85,4.95,0.0664,717.0,37581,0.0295,3.69,-1.0000000000000002,90.0,717.6800000000001,93.10734631305849,2010,9,30,12
west,social media,General,Premium,medium,high,low,16017,81.12,1.69,0.1664,49.0,1527,0.1151,6.4,1.3660254037844388,35.565597137138354,1781.44,155.63909528753058,2011,2,15,9
north,email,Lighting,Premium,low,medium,low,16018,7.5,150.78436925010814,0.0863,139.0,2020,0.0407,2.42,-1.0,21.0,650.09,51.90563450586328,2010,6,14,13
north,search,General,Premium,medium,medium,low,16019,15.0,1.25,0.0819,122.0,2076,0.0299,5.51,0.3660254037844389,60.0,162.0,144.8475284552855,2010,4,8,10
north,search,Stationery,Premium,medium,medium,medium,16020,5.95,5.95,0.1116,281.0,8460,0.109,5.92,-0.3660254037844387,14.0,8952.43,113.67283853758352,2011,5,22,13
north,email,General,Premium,medium,medium,medium,16021,15.0,1.25,0.23004464482458684,171.0,7293,0.0887,6.51,-1.0000000000000002,35.565597137138354,3414.58,114.49066860699048,2011,9,21,9
north,affiliate,General,Premium,medium,medium,medium,16022,10.2,0.85,0.3063,101.0,2594,0.0111,6.05,1.0,7.0,968.0,111.44061054239182,2010,3,16,12
north,search,General,Premium,medium,medium,low,16023,17.700000000000003,2.95,0.2699,83.0,2011,0.0847,2.04,1.0,60.0,262.2,135.22416958485334,2010,3,26,14
north,tv,Storage,Premium,medium,medium,high,16024,5.0,1.25,0.1698,689.0,67704,0.0777,0.48,-1.3660254037844386,28.0,1870.41,145.70024065314396,2011,7,10,12
north,email,General,Premium,low,medium,medium,16025,9.95,9.95,0.4745,201.0,5767,0.0215,3.63,-0.3660254037844385,90.0,57908.97,48.93966009219258,2011,10,12,12
north,search,General,Premium,high,high,high,16026,177.60000000000002,1.85,0.2278,473.0,10884,0.0475,6.05,0.9999999999999998,14.0,32446.27,180.03228441714143,2010,12,3,17
north,social media,Lighting,Standard,medium,medium,medium,16027,15.0,1.25,0.6,230.0,6328,0.0848,3.64,-0.3660254037844387,90.0,85.6,137.30665897873394,2011,5,3,15
north,affiliate,Storage,Premium,low,medium,medium,16028,19.5,1.95,0.2578,326.0,9094,0.0591,4.65,-1.3660254037844386,14.0,1781.44,75.8910886703332,2010,7,7,12
north,email,General,Premium,low,low,medium,16029,3.75,3.75,0.3336,313.0,4399,0.0334,8.48,-1.3660254037844386,30.0,18859.23,57.29317330822583,2010,7,27,14
north,search,Storage,Premium,high,medium,high,16030,13.2,0.55,0.2506,767.0,14923,0.1476,5.93,-1.0,21.0,3155.26,272.45784439020366,2010,6,22,9
north,search,Lighting,Premium,medium,low,medium,16031,3.75,1.25,0.3528,466.0,4719,0.0194,5.92,-1.3660254037844386,14.0,2904.83,112.32957921073644,2011,7,6,10
north,affiliate,General,Standard,medium,low,medium,16032,0.65,0.65,0.353,134.0,2817,0.0226,3.75,0.3660254037844379,28.0,1399.66,124.28352569447392,2011,11,24,13
north,email,General,Premium,low,medium,medium,16033,17.85,5.95,0.1949,460.0,8368,0.0232,8.2,-1.3660254037844386,14.0,1059.55,38.67888800670147,2010,7,19,10
north,email,Storage,Standard,low,high,medium,16034,20.0,1.25,0.1198,243.0,4503,0.0145,6.53,-1.3660254037844386,7.0,1272.4,86.40956025132131,2011,7,24,15
north,affiliate,General,Premium,medium,low,low,16035,4.68,0.39,0.3853,38.0,592,0.0672,6.64,-0.3660254037844385,30.0,5998.87,125.43604417306749,2011,10,27,14
north,search,General,Premium,low,low,low,16036,0.29,0.29,0.359,11.0,159,0.0344,2.53,0.9999999999999998,28.0,10542.740000000002,99.77638550505196,2011,12,8,15
north,influencer,Kitchen,Premium,medium,high,high,16037,81.6,2.55,0.1153,647.0,22348,0.0089,5.59,1.3660254037844388,21.0,1193.8,152.87116113795278,2010,2,26,15
north,social media,General,Premium,high,low,high,16038,1.1,0.55,0.1286,269.0,13727,0.0117,6.74,0.3660254037844379,14.0,26273.37,209.327719464427,2010,11,18,14
north,tv,Seasonal,Premium,low,low,medium,16039,2.1,2.1,0.0195,323.0,8769,0.0162,3.61,-1.3660254037844388,7.0,4348.02,71.66665597955911,2011,8,23,11
north,social media,General,Premium,medium,low,low,16040,3.75,3.75,0.1742,96.0,1058,0.0662,3.76,0.3660254037844379,28.0,4690.46,120.16156454730545,2010,11,28,14
north,affiliate,General,Premium,medium,medium,medium,16041,17.700000000000003,2.95,0.0504,356.0,5828,0.1495,1.69,-1.0000000000000002,28.0,4890.76,145.59646648247062,2010,9,27,14
north,tv,Kitchen,Premium,low,low,medium,16042,3.25,3.25,0.2564,318.0,9469,0.0484,6.07,0.9999999999999998,14.0,19657.13,88.11237069473081,2010,12,6,11
north,influencer,Stationery,Premium,medium,high,medium,16043,70.2,1.95,0.1116,136.0,2973,0.0019,5.06,1.0,21.0,7433.89,152.98220088888073,2011,3,28,14
north,social media,Stationery,Premium,high,medium,low,16044,15.0,1.25,0.1627,153.0,1620,0.052,0.67,0.3660254037844389,30.0,10608.71,201.2786585796187,2011,4,20,9
north,email,General,Premium,medium,medium,medium,16045,5.8,1.45,0.1293,404.0,8017,0.0597,7.7,0.3660254037844379,21.0,985.88,123.35371920208324,2011,11,15,15
north,social media,General,Premium,medium,medium,high,16046,13.52,1.69,0.2529,1010.0,11310,0.0435,6.15,-1.3660254037844386,21.0,4581.21,125.64804380812076,2011,7,29,12
north,email,General,Premium,medium,low,low,16047,1.17,0.39,0.192,19.0,563,0.057,2.98,-1.3660254037844388,14.0,3023.5,112.10956723188052,2011,8,10,10
north,social media,Lighting,Premium,high,high,medium,16048,93.6,1.95,0.0206,593.0,9151,0.068,1.46,-0.3660254037844385,7.0,7314.43,192.4571208555209,2011,10,6,18
north,affiliate,General,Premium,medium,medium,medium,16049,15.0,1.25,0.2721,128.0,3255,0.0034,4.84,1.0,30.0,2795.42,119.14675080265732,2010,3,30,13
north,affiliate,General,Standard,medium,medium,medium,16050,11.9,1.69,0.16,449.0,8706,0.067,3.66,0.3660254037844379,21.0,316.52,150.59097469723974,2010,11,18,16
north,tv,General,Premium,medium,high,medium,16051,180.0,1.25,0.23004464482458684,208.0,5268,0.0312,7.39,0.9999999999999998,28.0,9368.53,139.14975736437702,2009,12,14,13
north,tv,General,Premium,medium,medium,low,16052,7.649999999999999,0.85,0.1059,112.0,2297,0.015,5.58,-0.3660254037844387,30.0,988.85,108.06580809563675,2010,5,11,16
north,email,General,Premium,medium,medium,high,16053,12.6,2.1,0.2081,553.0,18109,0.0745,4.004003932226912,0.9999999999999998,60.0,1781.44,147.94243590560396,2009,12,6,15
north,influencer,Kitchen,Standard,low,low,low,16054,2.55,2.55,0.4854,98.0,1125,0.0126,4.97,-1.3660254037844388,7.0,345.83,58.98919671773593,2010,8,25,15
north,influencer,Kitchen,Standard,medium,medium,low,16055,5.1,0.85,0.042,17.0,195,0.0306,7.07,0.3660254037844379,30.0,462.64,110.69383814182386,2010,11,4,16
north,affiliate,General,Premium,medium,low,high,16056,1.45,1.45,0.23004464482458684,508.0,19888,0.054,4.84,1.0,28.0,500.81,126.16891784988948,2010,3,4,17
north,social media,General,Premium,high,medium,medium,16057,5.9,2.95,0.182,423.0,4581,0.2061,4.33,-0.3660254037844385,14.0,2752.53,172.65072543583682,2010,10,28,18
north,email,General,Budget,high,medium,high,16058,11.9,1.65,0.1412,616.0,24278,0.0913,2.77,0.9999999999999998,30.0,374.45,178.7783286018578,2011,12,4,13
north,search,General,Premium,medium,high,high,16059,38.25,12.75,0.0286,1314.0,23188,0.0435,3.38,-0.3660254037844385,35.565597137138354,1781.44,104.47761445271804,2011,10,18,15
north,tv,General,Premium,medium,high,high,16060,40.56,1.69,0.3857,1010.0,27210,0.0162,1.58,0.3660254037844379,90.0,6309.530000000001,150.0983318811312,2011,11,6,11
north,search,Storage,Premium,high,low,high,16061,4.75,0.95,0.1299,463.0,10565,0.0353,3.57,1.3660254037844386,7.0,1233.13,177.37304324912304,2010,1,17,14
north,social media,Lighting,Budget,medium,medium,low,16062,15.0,1.25,0.351,67.0,933,0.0435,2.72,0.3660254037844389,35.565597137138354,127.59,136.75780294565533,2011,4,27,12
north,email,General,Standard,low,high,high,16063,175.2,10.95,0.115,1314.0,29007,0.0324,3.23,-0.3660254037844387,28.0,247.05,96.35094179313056,2010,5,2,15
north,social media,Lighting,Premium,medium,medium,medium,16064,13.05,1.45,0.502,510.0,5976,0.1247,5.91,-1.0000000000000002,35.565597137138354,138.52,127.79185448749068,2010,9,28,15
north,tv,General,Standard,medium,low,high,16065,3.3,1.65,0.1039,253.0,19156,0.0816,1.94,-1.0000000000000002,14.0,422.46,104.35711154862746,2011,9,12,14
north,email,Kitchen,Premium,medium,high,medium,16066,19.8,1.65,0.4015,160.0,3644,0.0512,3.22,-0.3660254037844387,35.565597137138354,6354.18,111.10311656613936,2011,5,11,0
north,social media,General,Premium,medium,low,low,16067,4.2,0.42,0.0885,19.0,542,0.0075,3.83,1.0,60.0,4991.7,149.62353148234055,2011,3,7,15
north,social media,Lighting,Premium,high,high,low,16068,19.8,1.65,0.1509,270.0,2127,0.0339,1.65,0.9999999999999998,35.565597137138354,2328.28,186.6958870040275,2010,12,9,13
